goodForGroups,city,state,latitude,longitude,stars,reviewCount,checkins,open,alcohol,noiseLevel,attire,priceRange,delivery,waiterService,smoking,outdoorSeating,caters,goodForKids
1,Queen Creek,AZ,33.1603724,-111.562074,2.5,5,29,TRUE,none,average,casual,1,FALSE,,,FALSE,FALSE,
1,Las Vegas,NV,36.080151,-115.182522,4,28,42,TRUE,full_bar,average,,2,,FALSE,yes,TRUE,,
1,Fort Mill,SC,35.00693259,-80.933282,3,21,77,TRUE,full_bar,average,casual,2,FALSE,TRUE,,TRUE,TRUE,
0,Las Vegas,NV,36.1441271,-115.0650738,3,7,118,TRUE,none,,,1,,,,,,
1,Goodyear,AZ,33.464957,-112.3552208,3.5,38,118,TRUE,full_bar,average,casual,2,FALSE,TRUE,,FALSE,FALSE,
1,Glendale,AZ,33.5539754,-112.1692156,3,28,33,TRUE,none,average,casual,1,FALSE,FALSE,,FALSE,FALSE,
0,Chandler,AZ,33.26399855,-111.856509,4.5,5,40,TRUE,none,,,2,,,,,,
1,Peoria,AZ,33.5650592,-112.2558148,3,62,106,TRUE,beer_and_wine,quiet,casual,2,FALSE,TRUE,,FALSE,FALSE,
1,Phoenix,AZ,33.470126,-112.04693,4,19,48,TRUE,full_bar,loud,casual,2,FALSE,TRUE,,FALSE,FALSE,
0,Charlotte,NC,35.096321,-80.78463,3.5,4,74,TRUE,none,,,1,,,,,,
0,Henderson,NV,35.99463,-115.11897,2.5,5,52,TRUE,none,quiet,casual,1,TRUE,,,FALSE,FALSE,
1,Las Vegas,NV,36.1426225,-115.1372058,3.5,5,17,TRUE,none,,casual,1,FALSE,,,FALSE,,
1,North Las Vegas,NV,36.24039163,-115.1116019,3,51,152,TRUE,full_bar,average,,2,,,yes,FALSE,,
1,Charlotte,NC,35.149547,-80.836587,3.5,5,4,TRUE,none,quiet,,,FALSE,,,FALSE,,
1,Dollard-Des-Ormeaux,QC,45.4803462,-73.8421972,3.5,8,15,TRUE,beer_and_wine,average,casual,2,TRUE,TRUE,,FALSE,FALSE,
1,Goodyear,AZ,33.4764387,-112.3923794,2.5,3,7,TRUE,none,very_loud,casual,1,TRUE,FALSE,,FALSE,,
1,Goodyear,AZ,33.45222785,-112.3916702,3.5,58,91,TRUE,none,average,casual,1,FALSE,TRUE,,TRUE,TRUE,
1,Edinburgh,EDH,55.9542292,-3.1874585,4.5,7,20,TRUE,none,average,casual,1,FALSE,,,TRUE,,
0,Las Vegas,NV,36.0539587,-115.1695624,2.5,16,96,TRUE,none,,,1,,,,,,
1,Mesa,AZ,33.3880497,-111.8402882,2.5,16,12,FALSE,none,quiet,casual,1,FALSE,TRUE,,FALSE,FALSE,
1,Scottsdale,AZ,33.5292176,-111.9252304,3,4,7,TRUE,none,,casual,1,,TRUE,,FALSE,,
0,Montral,QC,45.5050448,-73.5590771,3,4,5,TRUE,none,quiet,casual,,,,,,,
0,Charlotte,NC,35.2195331,-80.8355365,4,10,9,FALSE,none,average,casual,1,,TRUE,,TRUE,TRUE,
1,Madison,WI,43.084991,-89.3070715,4.5,19,24,TRUE,none,average,casual,1,FALSE,FALSE,,FALSE,FALSE,
1,Las Vegas,NV,36.2350009,-115.054666,3.5,6,31,TRUE,none,average,casual,1,FALSE,FALSE,,FALSE,TRUE,
1,Las Vegas,NV,36.23778173,-115.231437,3,20,28,TRUE,full_bar,average,casual,1,TRUE,TRUE,,TRUE,TRUE,
0,Las Vegas,NV,36.1590527,-115.2355621,2.5,4,101,TRUE,none,,,2,,,,,,
1,Verdun,QC,45.4561929,-73.5719594,3.5,3,10,TRUE,full_bar,average,casual,2,TRUE,TRUE,,TRUE,FALSE,
0,Casa Grande,AZ,32.877785,-111.712265,3,5,45,FALSE,none,,,2,,,,,,
0,Glendale,AZ,33.6382731,-112.2296324,2,7,7,FALSE,none,,casual,1,FALSE,,,FALSE,,
1,Las Vegas,NV,36.175,-115.136389,3.5,32,43,FALSE,none,average,casual,1,TRUE,FALSE,,TRUE,,
1,Sainte-Anne-de-Bellevue,QC,45.4034295,-73.9517452,2,9,7,TRUE,full_bar,loud,casual,2,FALSE,TRUE,,TRUE,FALSE,
1,Peoria,AZ,33.5639552,-112.2891712,3.5,29,39,TRUE,full_bar,average,casual,2,FALSE,TRUE,,FALSE,TRUE,
1,Charlotte,NC,35.220079,-80.802542,3,4,7,TRUE,none,average,casual,1,FALSE,,,,FALSE,
1,Edinburgh,EDH,55.9760924,-3.168529,4,12,7,TRUE,beer_and_wine,,,2,,,,FALSE,,
1,Mesa,AZ,33.3646526,-111.8598905,4,10,39,TRUE,none,,formal,1,FALSE,FALSE,,FALSE,,
1,Laval,QC,45.5618515,-73.7421875,3.5,23,35,TRUE,full_bar,average,casual,2,FALSE,TRUE,,TRUE,TRUE,
1,Sun City West,AZ,33.65498,-112.355266,3,25,18,TRUE,beer_and_wine,quiet,casual,1,TRUE,FALSE,,FALSE,,
0,Charlotte,NC,35.226107,-80.845448,3.5,62,106,TRUE,none,quiet,casual,1,TRUE,TRUE,,FALSE,,
1,Las Vegas,NV,36.10252049,-115.2019845,4.5,23,32,TRUE,full_bar,loud,,3,,,no,FALSE,,
1,Scottsdale,AZ,33.4948598,-111.9064536,4,11,38,TRUE,none,average,casual,1,FALSE,FALSE,,FALSE,TRUE,
0,Las Vegas,NV,36.0624998,-115.2420006,4,4,83,TRUE,none,,,1,,,,,,
0,Tempe,AZ,33.414333,-111.923735,2,45,61,TRUE,none,average,casual,1,FALSE,FALSE,,TRUE,FALSE,TRUE
0,Matthews,NC,35.1430728,-80.719572,3,3,25,TRUE,none,,,1,,,,,,
1,Pittsburgh,PA,40.4535915,-80.0008071,3.5,14,3,TRUE,none,average,casual,1,TRUE,FALSE,,FALSE,FALSE,
1,Phoenix,AZ,33.4949655,-112.0310218,3.5,31,66,TRUE,none,quiet,casual,1,FALSE,FALSE,,FALSE,TRUE,
1,Henderson,NV,36.0418028,-115.0395492,3,7,11,FALSE,full_bar,,casual,1,FALSE,FALSE,,FALSE,,
1,Gilbert,AZ,33.367864,-111.789388,2,4,11,TRUE,none,quiet,casual,1,FALSE,TRUE,,TRUE,FALSE,
1,Mesa,AZ,33.3880332,-111.6837198,3.5,15,44,TRUE,beer_and_wine,average,casual,2,TRUE,TRUE,,FALSE,FALSE,
1,Montral,QC,45.5222129,-73.5843699,4.5,8,4,TRUE,none,average,casual,2,,,,,,
0,Las Vegas,NV,36.1745559,-115.2603965,3.5,7,45,TRUE,none,,,1,,,,,,
1,Pittsburgh,PA,40.47658,-79.921437,4.5,58,22,TRUE,full_bar,quiet,dressy,4,FALSE,TRUE,,FALSE,TRUE,
1,Phoenix,AZ,33.5813148,-112.0989931,4,24,76,FALSE,none,average,casual,1,TRUE,TRUE,,TRUE,FALSE,
1,Pittsburgh,PA,40.4657149,-79.953504,4,63,72,TRUE,full_bar,quiet,casual,2,FALSE,TRUE,,FALSE,,TRUE
1,West Mifflin,PA,40.389192,-79.868305,4,3,4,TRUE,none,,casual,1,FALSE,,,,,
0,Chandler,AZ,33.33652,-111.876964,4,6,7,FALSE,none,quiet,casual,1,,FALSE,,FALSE,,
1,Las Vegas,NV,36.1116957,-115.1712045,3.5,19,50,TRUE,beer_and_wine,average,,2,,,yes,TRUE,,
0,Montral,QC,45.5200264,-73.5743041,5,4,3,TRUE,none,,,2,,FALSE,,,,
1,Las Vegas,NV,36.14330324,-115.2621609,4,13,44,FALSE,none,average,casual,1,FALSE,TRUE,,TRUE,TRUE,
1,Urbana,IL,40.11621528,-88.2078076,3.5,61,33,TRUE,none,average,casual,1,FALSE,FALSE,,FALSE,TRUE,
1,Phoenix,AZ,33.5238668,-112.1033639,4,26,53,TRUE,full_bar,loud,,1,,FALSE,no,FALSE,,
0,Glendale,AZ,33.682848,-112.203559,3,4,5,FALSE,none,,,2,,,,,,
1,Waterloo,ON,43.472293,-80.536079,4,12,7,TRUE,beer_and_wine,quiet,casual,2,FALSE,FALSE,,FALSE,FALSE,
1,Tempe,AZ,33.399991,-111.939886,3.5,92,134,TRUE,full_bar,quiet,casual,2,FALSE,FALSE,,TRUE,TRUE,
1,Edinburgh,EDH,55.9546472,-3.1974579,4,57,51,TRUE,full_bar,quiet,casual,2,FALSE,TRUE,,TRUE,,
1,Mesa,AZ,33.396508,-111.7878958,4,71,112,TRUE,beer_and_wine,average,casual,2,FALSE,FALSE,,TRUE,FALSE,
1,Pittsburgh,PA,40.4463247,-80.0076447,2.5,37,140,TRUE,full_bar,very_loud,,2,,,outdoor,TRUE,,
0,Edinburgh,EDH,55.9454758,-3.1168459,4.5,4,57,TRUE,none,,,3,,,,FALSE,,
0,Indian Trail,NC,35.0779344,-80.6541516,2.5,4,24,TRUE,none,,,1,,,,,,
1,Las Vegas,NV,36.1092406,-115.1784884,3.5,13,86,TRUE,none,,casual,3,,TRUE,,,,
1,Las Vegas,NV,36.0997979,-115.1124123,4.5,20,64,TRUE,full_bar,average,,1,,,yes,FALSE,,
0,Las Vegas,NV,36.0615876,-115.2431583,2,19,87,TRUE,none,average,casual,2,FALSE,TRUE,,TRUE,TRUE,
1,Phoenix,AZ,33.6411081,-112.0178008,4,68,163,TRUE,full_bar,average,casual,2,TRUE,TRUE,,FALSE,TRUE,TRUE
0,Las Vegas,NV,36.0999886,-115.0752809,4.5,4,16,TRUE,none,,,1,,,,,,
1,Tempe,AZ,33.349736,-111.9497521,3,29,128,TRUE,none,average,casual,2,FALSE,FALSE,,TRUE,TRUE,
0,Cave Creek,AZ,33.84091949,-111.9449692,4,12,31,TRUE,none,quiet,casual,2,FALSE,,,,,
0,Glendale,AZ,33.539416,-112.356752,3,6,106,TRUE,none,,,2,,,,FALSE,,
0,Montral,QC,45.5058174,-73.5536538,3,9,15,TRUE,none,,,2,,,,TRUE,,
0,Scottsdale,AZ,33.63574131,-111.9223896,3.5,25,109,TRUE,none,,,1,,,,,,
1,Scottsdale,AZ,33.481966,-111.900024,4.5,7,8,FALSE,none,average,casual,1,TRUE,TRUE,,FALSE,TRUE,
1,Montral,QC,45.5025127,-73.5703567,1.5,5,9,TRUE,beer_and_wine,average,casual,2,FALSE,FALSE,no,FALSE,FALSE,
1,Fountain Hills,AZ,33.609647,-111.729332,2.5,8,40,TRUE,none,quiet,casual,2,FALSE,TRUE,,FALSE,,
1,Pittsburgh,PA,40.411087,-80.025049,4.5,12,21,TRUE,none,quiet,casual,1,FALSE,TRUE,,FALSE,FALSE,
1,Mesa,AZ,33.4071521,-111.8734733,4,17,56,TRUE,none,average,casual,1,FALSE,FALSE,,FALSE,,
0,Edinburgh,EDH,55.951516,-3.1792294,4.5,17,3,TRUE,none,,,3,,,,,,
1,Las Vegas,NV,36.135911,-115.162926,2,8,11,TRUE,none,very_loud,casual,1,FALSE,TRUE,,FALSE,FALSE,
1,North Las Vegas,NV,36.238919,-115.186092,4,16,13,FALSE,none,average,casual,2,TRUE,FALSE,,FALSE,,
0,Montreal,QC,45.4960123,-73.580034,4,17,14,TRUE,none,loud,casual,1,TRUE,TRUE,,FALSE,,
1,Charlotte,NC,35.226973,-80.84618,4,21,99,FALSE,full_bar,loud,casual,1,FALSE,FALSE,outdoor,TRUE,TRUE,
0,Mesa,AZ,33.3787925,-111.5928069,3.5,3,19,TRUE,none,,,2,,,,,,
1,Las Vegas,NV,36.11476023,-115.1711891,4.5,14,45,TRUE,full_bar,average,,3,,FALSE,yes,FALSE,,
0,Las Vegas,NV,36.1868826,-115.2249689,2.5,11,121,TRUE,none,,,2,,TRUE,,,,
0,Youngtown,AZ,33.6051031,-112.2993015,2.5,8,19,TRUE,none,quiet,casual,1,FALSE,,,FALSE,FALSE,
0,Madison,WI,43.0947348,-89.3635335,3.5,3,16,TRUE,none,,,1,,,,,,
1,Phoenix,AZ,33.4951092,-112.2385145,2.5,3,10,TRUE,full_bar,,,1,,,,FALSE,,
0,Charlotte,NC,35.217984,-80.793414,4,7,9,TRUE,none,,,1,,,,,,
0,Montreal,QC,45.499547,-73.5742581,4,21,54,TRUE,beer_and_wine,average,casual,2,FALSE,TRUE,,TRUE,FALSE,
0,Pittsburgh,PA,40.4528158,-79.9491067,3.5,11,5,TRUE,none,,casual,2,TRUE,TRUE,,,,
1,Edinburgh,EDH,55.9581426,-3.1900934,4,19,10,TRUE,none,average,casual,1,FALSE,TRUE,,FALSE,,
1,Edinburgh,EDH,55.95448614,-3.18713708,4.5,11,32,TRUE,full_bar,loud,casual,2,,FALSE,outdoor,FALSE,,
1,Mesa,AZ,33.3939166,-111.7872721,1.5,7,8,FALSE,none,quiet,casual,2,FALSE,FALSE,,FALSE,FALSE,
1,Las Vegas,NV,36.1589122,-115.3114728,2.5,3,11,FALSE,none,,casual,1,FALSE,TRUE,,TRUE,,
0,Edinburgh,EDH,55.92802,-3.2096722,3.5,4,35,TRUE,none,,,3,,TRUE,,,,
0,Mesa,AZ,33.3790301,-111.8768819,1.5,8,11,TRUE,none,,casual,,,FALSE,,FALSE,TRUE,
0,Las Vegas,NV,36.1589893,-115.1295569,4.5,23,84,TRUE,none,,,1,,TRUE,,,,
0,Charlotte,NC,35.2261079,-80.8468595,4,8,23,TRUE,full_bar,quiet,casual,2,FALSE,TRUE,outdoor,TRUE,FALSE,
1,Phoenix,AZ,33.4948197,-111.9798208,4,35,118,TRUE,none,quiet,casual,1,FALSE,TRUE,,FALSE,TRUE,
1,Gilbert,AZ,33.333655,-111.806298,3.5,5,12,TRUE,none,average,casual,2,TRUE,,,FALSE,TRUE,
1,Phoenix,AZ,33.3924049,-111.978725,3,3,20,TRUE,none,,casual,1,FALSE,TRUE,,FALSE,,
1,Sun Prairie,WI,43.183268,-89.211438,3.5,26,41,TRUE,full_bar,average,casual,1,,TRUE,no,FALSE,,
0,Gilbert,AZ,33.2778662,-111.7878985,3,3,49,TRUE,none,,casual,1,FALSE,,,,,
0,Middleton,WI,43.08974919,-89.48520116,4,5,16,TRUE,none,,,2,,,,,,
1,Montral,QC,45.5293987,-73.5778183,3,25,10,TRUE,full_bar,loud,casual,2,TRUE,FALSE,,TRUE,FALSE,
0,Las Vegas,NV,36.1218317,-115.1458446,2,3,12,TRUE,none,,,2,,,,,,
1,Mesa,AZ,33.4155563,-111.6834091,4,61,173,TRUE,beer_and_wine,average,casual,2,FALSE,FALSE,,TRUE,FALSE,
0,Charlotte,NC,35.234167,-80.904454,2.5,10,42,TRUE,none,,,1,,,,,,
1,Las Vegas,NV,36.1163675,-115.1720418,2.5,13,54,TRUE,beer_and_wine,average,casual,1,FALSE,FALSE,,FALSE,FALSE,
0,Montreal,QC,45.5050126,-73.5734677,2,8,25,TRUE,none,,,1,,,,,,
1,Las Vegas,NV,36.126625,-115.225945,4,27,37,FALSE,none,quiet,casual,1,FALSE,FALSE,,FALSE,,
0,Edinburgh,MLN,55.95193126,-3.199305785,4.5,37,57,TRUE,none,,,3,,,,FALSE,,
0,Scottsdale,AZ,33.5855766,-111.8344051,4.5,6,6,TRUE,none,,,2,,,,FALSE,,
1,Edinburgh,EDH,55.94482553,-3.212368,4,12,12,TRUE,full_bar,,casual,2,FALSE,,,TRUE,,
0,Las Vegas,NV,36.16028686,-115.3517461,2.5,8,161,TRUE,none,,,2,,TRUE,,,,
0,Las Vegas,NV,36.239527,-115.226293,2.5,8,41,FALSE,none,,,1,,,,,,
1,Montral,QC,45.5494678,-73.5740617,4,6,18,TRUE,full_bar,average,casual,2,FALSE,TRUE,,FALSE,,
1,Phoenix,AZ,33.4917397,-112.0744818,4,10,21,TRUE,none,average,casual,1,FALSE,TRUE,,TRUE,FALSE,
1,Montreal,QC,45.5168795,-73.5673322,4,38,43,TRUE,none,quiet,casual,2,FALSE,FALSE,,FALSE,FALSE,
1,Scottsdale,AZ,33.6990679,-111.917683,3,59,86,FALSE,full_bar,average,casual,2,FALSE,TRUE,,TRUE,FALSE,
0,Cave Creek,AZ,33.7541682,-111.9903047,3,11,59,TRUE,none,,,1,,TRUE,,,,
0,Henderson,NV,36.063676,-115.0391577,2,5,12,TRUE,none,loud,casual,1,FALSE,TRUE,,FALSE,FALSE,
1,North Las Vegas,NV,36.240644,-115.096734,4,5,20,TRUE,none,average,casual,1,FALSE,TRUE,,FALSE,TRUE,
1,Henderson,NV,35.999185,-115.107185,3.5,3,10,TRUE,none,,casual,1,TRUE,,,FALSE,FALSE,
0,Las Vegas,NV,36.1437655,-115.2690556,4.5,9,10,FALSE,none,average,,,,,,FALSE,,
0,Scottsdale,AZ,33.497345,-111.928528,4.5,19,86,TRUE,none,,,2,,,,,FALSE,
1,Carefree,AZ,33.8271931,-111.9237212,4.5,21,24,FALSE,beer_and_wine,,casual,1,,TRUE,,TRUE,TRUE,TRUE
0,Las Vegas,NV,36.2779044,-114.990361,4,4,30,TRUE,full_bar,average,casual,2,FALSE,TRUE,,FALSE,FALSE,
1,Pittsburgh,PA,40.446124,-79.9922519,3.5,34,47,TRUE,full_bar,average,casual,2,FALSE,TRUE,,FALSE,FALSE,
1,Pittsburgh,PA,40.4436254,-79.9957164,3.5,12,17,TRUE,none,loud,casual,1,TRUE,FALSE,,FALSE,TRUE,
1,Las Vegas,NV,36.1153722,-115.0936899,4,12,18,TRUE,full_bar,average,casual,2,,TRUE,yes,FALSE,FALSE,
1,Charlotte,NC,35.1024306,-80.9841605,3,38,95,TRUE,full_bar,average,casual,2,FALSE,TRUE,,TRUE,,
1,Henderson,NV,36.0632572,-115.0366038,3,12,91,TRUE,full_bar,average,casual,1,FALSE,TRUE,,FALSE,FALSE,
0,Edinburgh,EDH,55.9420825,-3.2035602,4,21,78,TRUE,full_bar,average,,1,,FALSE,no,FALSE,,
0,El Mirage,AZ,33.609425,-112.329474,3.5,5,9,TRUE,none,,,,FALSE,,,,,
0,Las Vegas,NV,36.1262892,-115.2032411,3.5,18,70,FALSE,none,,,1,,,,TRUE,,
0,Tempe,AZ,33.425165,-111.940417,3.5,46,150,TRUE,none,,,2,,,,,,
1,Tempe,AZ,33.4394731,-111.9263167,4,29,45,FALSE,none,quiet,casual,1,FALSE,TRUE,,FALSE,TRUE,
0,Las Vegas,NV,36.0695997,-115.1722579,4.5,37,112,FALSE,none,,,2,,,,,,
1,Montral,QC,45.5076538,-73.5603076,2.5,3,4,TRUE,none,quiet,casual,2,,TRUE,,FALSE,,
0,Las Vegas,NV,36.167526,-115.138435,4.5,14,23,TRUE,none,,,1,,,,,,
0,Las Vegas,NV,36.1135019,-115.163603,4,10,63,TRUE,none,,,1,,,,,,
0,Charlotte,NC,35.1480246,-80.8333203,3,45,61,TRUE,none,,,3,FALSE,,,,,
0,Verona,WI,42.9891337,-89.5390832,2.5,10,16,FALSE,none,loud,casual,2,FALSE,TRUE,,TRUE,FALSE,
1,Las Vegas,NV,36.1879988,-115.2075749,4,39,122,FALSE,none,average,casual,1,FALSE,TRUE,,FALSE,TRUE,
1,Madison,WI,43.0856149,-89.3095407,3,11,10,FALSE,full_bar,,casual,2,FALSE,TRUE,,TRUE,,
1,Tempe,AZ,33.4108625,-111.9701785,3.5,31,82,TRUE,full_bar,quiet,casual,2,FALSE,TRUE,,TRUE,,
1,Montral,QC,45.5239231,-73.6053231,3,11,10,TRUE,full_bar,average,casual,2,TRUE,TRUE,,FALSE,,
1,Phoenix,AZ,33.4766277,-112.0128996,4,62,104,TRUE,none,quiet,casual,1,TRUE,FALSE,,FALSE,FALSE,
0,Montral,QC,45.5205762,-73.5949327,3.5,14,6,TRUE,none,loud,dressy,3,FALSE,TRUE,,TRUE,,
0,Madison,WI,43.078219,-89.370951,3,18,3,TRUE,beer_and_wine,quiet,casual,2,FALSE,FALSE,,FALSE,,
1,Las Vegas,NV,36.078686,-115.241801,4.5,8,4,TRUE,none,,casual,1,FALSE,TRUE,,FALSE,FALSE,
0,Las Vegas,NV,36.1030009,-115.1735161,4,9,28,TRUE,none,,,1,,,,,,
0,Glendale,AZ,33.5388126,-112.1833546,4.5,43,97,TRUE,none,,,1,,,,TRUE,,
1,Tonopah,AZ,33.492877,-112.937635,3.5,12,19,TRUE,none,,casual,1,FALSE,,,FALSE,,
0,Pittsburgh,PA,40.4427809,-79.997066,3.5,3,3,TRUE,none,,,,,,,,,
0,Charlotte,NC,35.173707,-80.840525,5,7,8,TRUE,none,,,2,,,,,,
1,Phoenix,AZ,33.4574932,-112.0740241,3.5,81,181,TRUE,none,average,casual,1,FALSE,TRUE,,TRUE,TRUE,TRUE
1,Charlotte,NC,35.170862,-80.850106,3.5,23,28,FALSE,full_bar,average,casual,3,FALSE,TRUE,,FALSE,,
1,Peoria,AZ,33.681964,-112.236346,2.5,10,27,TRUE,none,average,casual,1,FALSE,FALSE,,FALSE,FALSE,
1,Matthews,NC,35.1315842,-80.7113447,3,30,61,FALSE,full_bar,average,casual,2,FALSE,FALSE,,FALSE,FALSE,TRUE
1,Outremont,QC,45.519414,-73.5983723,3.5,21,23,TRUE,beer_and_wine,quiet,casual,3,FALSE,TRUE,,TRUE,,
0,Goodyear,AZ,33.48518203,-112.3620713,3,8,58,TRUE,none,,,2,,,,,,
1,Las Vegas,NV,36.130335,-115.206002,2.5,5,27,TRUE,none,,,,FALSE,,,,,
1,Charlotte,NC,35.2140739,-80.826589,4.5,83,105,TRUE,full_bar,average,dressy,3,FALSE,TRUE,,FALSE,TRUE,
1,Phoenix,AZ,33.406881,-112.0730676,3.5,4,5,TRUE,none,average,casual,1,FALSE,FALSE,,FALSE,,
0,Las Vegas,NV,36.114503,-115.288407,3.5,3,35,TRUE,none,,,1,,,,,,
1,Champaign,IL,40.086902,-88.247837,3.5,54,79,TRUE,none,average,casual,2,FALSE,TRUE,,TRUE,,
1,Montral,QC,45.5055088,-73.5573086,4,8,17,TRUE,full_bar,very_loud,dressy,3,FALSE,,,TRUE,,
1,Phoenix,AZ,33.529845,-112.064704,4,69,90,TRUE,full_bar,quiet,casual,2,FALSE,TRUE,outdoor,FALSE,TRUE,TRUE
0,Phoenix,AZ,33.4951307,-111.9967397,4,5,35,TRUE,none,,,1,,,,,,
1,Phoenix,AZ,33.5981674,-112.150726,4,36,57,TRUE,none,average,casual,1,TRUE,FALSE,,FALSE,TRUE,TRUE
0,Waterloo,ON,43.4773799,-80.5250775,3,27,23,TRUE,none,average,casual,1,FALSE,TRUE,,FALSE,FALSE,
1,Phoenix,AZ,33.6417888,-111.9947311,3.5,10,9,FALSE,none,quiet,casual,2,FALSE,TRUE,,FALSE,,
1,Montreal,QC,45.5167644,-73.5790379,4,21,11,TRUE,full_bar,quiet,dressy,3,,,,TRUE,,
0,Pittsburgh,PA,40.4377928,-80.001912,3.5,8,15,FALSE,none,average,,2,,,,,,
1,Las Vegas,NV,36.097616,-115.297818,3,16,41,TRUE,none,,casual,1,TRUE,,,TRUE,,
0,Charlotte,NC,35.2151906,-80.8282508,3.5,15,28,TRUE,none,quiet,casual,1,FALSE,FALSE,,TRUE,FALSE,
0,Mesa,AZ,33.4155586,-111.7439662,5,5,4,TRUE,none,,,2,,,,,,
1,Peoria,AZ,33.582001,-112.221246,3,5,33,TRUE,full_bar,loud,,1,,,outdoor,FALSE,,
0,Phoenix,AZ,33.5102068,-112.0272041,4,99,173,FALSE,none,,,2,,,,,,
1,Scottsdale,AZ,33.493764,-111.925767,3,11,12,FALSE,full_bar,,casual,2,FALSE,TRUE,,FALSE,,
1,Tempe,AZ,33.37556352,-111.9197693,3.5,62,209,TRUE,full_bar,average,casual,2,FALSE,FALSE,,TRUE,TRUE,
1,Phoenix,AZ,33.478444,-111.9864838,3,31,125,TRUE,none,average,casual,1,FALSE,TRUE,,FALSE,FALSE,
1,Las Vegas,NV,36.1153808,-115.1981452,2,11,28,FALSE,full_bar,average,casual,2,FALSE,FALSE,,FALSE,FALSE,
1,Kitchener,ON,43.4379383,-80.4604412,3.5,11,8,TRUE,full_bar,average,casual,2,FALSE,TRUE,,FALSE,,
1,Scottsdale,AZ,33.585636,-111.927548,4.5,24,52,TRUE,none,quiet,casual,2,FALSE,TRUE,,TRUE,TRUE,
1,Pittsburgh,PA,40.420897,-80.064222,4,9,9,TRUE,none,average,casual,2,FALSE,,,FALSE,,
0,Phoenix,AZ,33.471069,-112.222977,1,5,3,TRUE,none,,,2,,,,,,
1,Chandler,AZ,33.3197988,-111.929773,4.5,35,47,FALSE,none,quiet,casual,1,FALSE,FALSE,,TRUE,,
1,Phoenix,AZ,33.3878505,-112.0735848,2.5,14,13,TRUE,none,quiet,casual,1,TRUE,TRUE,,FALSE,,
0,Cottage Grove,WI,42.9985118,-89.1996427,1.5,3,14,TRUE,none,,,1,,,,,,
1,Montral,QC,45.5317337,-73.5756928,4.5,4,12,TRUE,none,quiet,casual,1,FALSE,,,TRUE,,
0,Phoenix,AZ,33.6101518,-111.9768512,4,26,14,FALSE,beer_and_wine,quiet,casual,2,TRUE,,,TRUE,TRUE,TRUE
1,Las Vegas,NV,36.1588203,-115.2125772,3.5,33,94,TRUE,none,average,casual,1,FALSE,TRUE,,FALSE,FALSE,
0,Phoenix,AZ,33.67727649,-111.978633,4,4,91,TRUE,none,,,2,,,,,,
0,Charlotte,NC,35.204011,-80.746165,4,5,6,TRUE,none,,,1,,FALSE,,,,
1,Phoenix,AZ,33.487817,-112.031296,4,43,60,FALSE,full_bar,quiet,dressy,3,FALSE,TRUE,no,TRUE,TRUE,FALSE
1,Charlotte,NC,35.2013595,-80.8246247,4,131,199,TRUE,full_bar,average,casual,2,FALSE,TRUE,,TRUE,FALSE,
1,Avondale,AZ,33.4680145,-112.3407907,4,114,177,TRUE,full_bar,quiet,casual,2,FALSE,FALSE,,TRUE,TRUE,
0,Las Vegas,NV,36.099931,-115.136537,2,20,8,TRUE,none,quiet,casual,1,TRUE,FALSE,,FALSE,TRUE,
0,Surprise,AZ,33.653319,-112.37026,3.5,3,28,TRUE,none,,,3,,,,,,
1,Phoenix,AZ,33.3190861,-111.9800631,3.5,20,167,TRUE,none,,casual,1,FALSE,,,TRUE,TRUE,
1,Phoenix,AZ,33.4673017,-112.0734116,3.5,27,10,FALSE,full_bar,average,casual,2,TRUE,FALSE,,TRUE,,
0,Las Vegas,NV,36.1589993,-115.201296,2,3,91,TRUE,none,,,3,,,,TRUE,,
1,Mesa,AZ,33.3936711,-111.6892126,3.5,5,18,TRUE,none,,casual,1,FALSE,FALSE,,FALSE,,
1,Peoria,AZ,33.5843528,-112.2377074,2,5,42,TRUE,none,,casual,1,FALSE,,,,,
1,Edinburgh,EDH,55.9517486,-3.2022915,4,11,29,TRUE,full_bar,average,,2,,,outdoor,TRUE,,
1,Phoenix,AZ,33.595827,-111.980422,3.5,37,142,TRUE,none,average,casual,1,FALSE,TRUE,,TRUE,TRUE,
1,Phoenix,AZ,33.62659551,-112.0113766,2,21,41,TRUE,none,average,casual,1,FALSE,TRUE,,TRUE,TRUE,
1,Edinburgh,EDH,55.97617584,-3.169580553,4,48,44,TRUE,full_bar,average,casual,2,FALSE,TRUE,outdoor,FALSE,FALSE,
1,Urbana,IL,40.115461,-88.2086039,3.5,69,70,TRUE,full_bar,average,casual,2,FALSE,TRUE,,TRUE,TRUE,TRUE
1,Montral,QC,45.5014114,-73.5705109,2,7,3,TRUE,beer_and_wine,quiet,casual,2,FALSE,TRUE,,FALSE,,
1,Las Vegas,NV,36.1155934,-115.1414363,3.5,6,3,FALSE,full_bar,,,2,,,yes,FALSE,,
1,Montral,QC,45.5326855,-73.6203424,4,10,84,TRUE,full_bar,loud,,2,,,outdoor,FALSE,,
1,Edinburgh,EDH,55.9517005,-3.1101122,3,6,5,TRUE,none,average,casual,1,TRUE,TRUE,,TRUE,,
1,Montreal,QC,45.4989148,-73.5727795,3,11,10,TRUE,none,loud,casual,2,FALSE,TRUE,,FALSE,,
0,Chandler,AZ,33.351089,-111.84303,2,6,6,TRUE,full_bar,,casual,2,FALSE,TRUE,,TRUE,,
